"series","timestamp","value","label"
"pressure","2022-06-17T20:11:44Z",1001.147,""
"pressure","2022-06-17T20:31:44Z",1002.93409,""
"pressure","2022-06-17T20:51:44Z",1002.11976,""
"pressure","2022-06-17T21:11:44Z",1002.62772,""
"pressure","2022-06-17T21:31:44Z",1001.9293,""
"pressure","2022-06-17T21:51:44Z",1000.84595,""
"pressure","2022-06-17T22:11:44Z",1001.02749,""
"pressure","2022-06-17T22:31:44Z",1001.40361,""
"pressure","2022-06-17T22:51:44Z",1001.36088,""
"pressure","2022-06-17T23:11:44Z",1001.70371,""
"pressure","2022-06-17T23:31:44Z",1001.27477,""
"pressure","2022-06-17T23:51:44Z",999.61014,""
"pressure","2022-06-18T00:11:44Z",1000.12488,""
"pressure","2022-06-18T00:31:44Z",998.93991,""
"pressure","2022-06-18T00:51:44Z",1001.32859,""
"pressure","2022-06-18T01:11:44Z",1002.49891,""
"pressure","2022-06-18T01:31:44Z",1001.06859,""
"pressure","2022-06-18T01:51:44Z",1001.34375,""
"pressure","2022-06-18T02:11:44Z",1000.20388,""
"pressure","2022-06-18T02:31:44Z",1001.47331,""
"pressure","2022-06-18T02:51:44Z",1001.98925,""
"pressure","2022-06-18T03:11:44Z",1001.59683,""
"pressure","2022-06-18T03:31:44Z",1001.56375,""
"pressure","2022-06-18T03:51:44Z",1000.79344,""
"pressure","2022-06-18T04:11:44Z",1001.75226,""
"pressure","2022-06-18T04:31:44Z",1000.99251,""
"pressure","2022-06-18T04:51:44Z",1001.44666,""
"pressure","2022-06-18T05:11:44Z",1000.57355,""
"pressure","2022-06-18T05:31:44Z",1001.038,""
"pressure","2022-06-18T05:51:44Z",1000.79408,""
"pressure","2022-06-18T06:11:44Z",999.95628,""
"pressure","2022-06-18T06:31:44Z",1001.14679,""
"pressure","2022-06-18T06:51:44Z",1001.0939,""
"pressure","2022-06-18T07:11:44Z",1001.21588,""
"pressure","2022-06-18T07:31:44Z",1001.28737,""
"pressure","2022-06-18T07:51:44Z",1001.24352,""
"pressure","2022-06-18T08:11:44Z",1001.15489,""
"pressure","2022-06-18T08:31:44Z",1001.18253,""
"pressure","2022-06-18T08:51:44Z",1001.26155,""
"pressure","2022-06-18T09:11:44Z",1001.2282,""
"pressure","2022-06-18T09:31:44Z",1001.30061,""
"pressure","2022-06-18T09:51:44Z",1001.26155,""
"pressure","2022-06-18T10:11:44Z",1001.32824,""
"pressure","2022-06-18T10:31:44Z",1001.2282,""
"pressure","2022-06-18T10:51:44Z",1001.1606,""
"pressure","2022-06-18T11:11:44Z",1001.08909,""
"pressure","2022-06-18T11:31:44Z",999.62071,""
"pressure","2022-06-18T11:51:44Z",1000.07335,""
"pressure","2022-06-18T12:11:44Z",999.82238,""
"pressure","2022-06-18T12:31:44Z",999.85623,""
"pressure","2022-06-18T12:51:44Z",1000.07736,""
"pressure","2022-06-18T13:11:44Z",999.21586,""
"pressure","2022-06-18T13:31:44Z",1000.52672,""
"pressure","2022-06-18T13:51:44Z",1000.97641,""
"pressure","2022-06-18T14:11:44Z",999.38523,""
"pressure","2022-06-18T14:31:44Z",1000.445,""
"pressure","2022-06-18T14:51:44Z",1000.06896,""
"pressure","2022-06-18T15:11:44Z",1000.31204,""
"pressure","2022-06-18T15:31:44Z",999.66354,""
"pressure","2022-06-18T15:51:44Z",998.85615,""
"pressure","2022-06-18T16:11:44Z",999.38353,""
"pressure","2022-06-18T16:31:44Z",1000.19451,""
"pressure","2022-06-18T16:51:44Z",1000.28998,""
"pressure","2022-06-18T17:11:44Z",998.05288,""
"pressure","2022-06-18T17:31:44Z",1000.12436,""
"pressure","2022-06-18T17:51:44Z",997.90186,""
"pressure","2022-06-18T18:11:44Z",999.99787,""
"pressure","2022-06-18T18:31:44Z",999.91849,""
"pressure","2022-06-18T18:51:44Z",1000.08075,""
"pressure","2022-06-18T19:11:44Z",999.77047,""
"pressure","2022-06-18T19:31:44Z",999.35937,""
"pressure","2022-06-18T19:51:44Z",997.71284,""
"pressure","2022-06-18T20:11:44Z",999.58079,""
"pressure","2022-06-18T20:31:44Z",999.11754,""
"pressure","2022-06-18T20:51:44Z",999.13869,""
"pressure","2022-06-18T21:11:44Z",999.53835,""
"pressure","2022-06-18T21:31:44Z",999.23966,""
"pressure","2022-06-18T21:51:44Z",999.02551,""
"pressure","2022-06-18T22:11:44Z",998.73808,""
"pressure","2022-06-18T22:31:44Z",998.14452,""
"pressure","2022-06-18T22:51:44Z",999.43588,""
"pressure","2022-06-18T23:11:44Z",999.45299,""
"pressure","2022-06-18T23:31:44Z",997.65014,""
"pressure","2022-06-18T23:51:44Z",999.11428,""
"pressure","2022-06-19T00:11:44Z",999.93214,""
"pressure","2022-06-19T00:31:44Z",999.72107,""
"pressure","2022-06-19T00:51:44Z",998.92992,""
"pressure","2022-06-19T01:11:44Z",1000.01287,""
"pressure","2022-06-19T01:31:44Z",998.85143,""
"pressure","2022-06-19T01:51:44Z",999.17932,""
"pressure","2022-06-19T02:11:44Z",999.43671,""
"pressure","2022-06-19T02:31:44Z",999.61877,""
"pressure","2022-06-19T02:51:44Z",998.90817,""
"pressure","2022-06-19T03:11:44Z",999.08086,""
"pressure","2022-06-19T03:31:44Z",998.55973,""
